measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2013,15969333.721952194,16788588.01113098,15108630.522441804
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2014,15901283.209346578,16800599.41766115,15022072.51522196
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2015,15998085.03615157,16949876.539161094,15023931.356129125
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2016,16017421.458122129,16947084.716934897,14956757.237116568
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2017,15906434.64714744,16853814.08283231,14932549.650717257
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2018,15903775.878922155,16964033.11987193,14841525.25471412
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2019,15866100.954092689,16954605.964838617,14795290.40304935
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2020,15623488.84111048,16723534.486317836,14479410.641229875
1,Deaths,1,Global,3,Both,420,<70 years,294,All causes,169,All risk factors,1,Number,2021,15540320.698632453,16721598.215820473,14444487.470859788
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1990,2045566.5807999915,2160032.758304446,1905494.1162048248
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1991,2079542.2589664685,2208128.4620023547,1950355.4912747005
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1992,2116092.5126643074,2235599.525008767,1987099.8609774436
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1993,2156050.476396608,2257295.7556199743,2028471.4538391896
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1994,2169572.921040637,2279253.0980662536,2045147.0919816764
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1995,2165308.514219962,2264196.463422512,2042411.6639174528
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1996,2146704.115689321,2251818.835192835,2016089.8968252528
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1997,2143453.554355389,2250583.399082818,2029396.586850169
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1998,2148976.993646872,2256683.735115807,2025523.575897985
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,1999,2146668.1533360025,2251825.168278833,2036665.6711668991
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2000,2155966.686739236,2258242.309624496,2032656.607185978
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2001,2150911.351019724,2252698.4164340915,2036581.926552746
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2002,2146708.895016445,2245370.470297863,2031466.3856022456
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2003,2134340.848883453,2238193.767521472,2017064.8174315856
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2004,2091648.9539000916,2195988.8689565468,1966323.80505376
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2005,2050765.9832435376,2152207.951842618,1937278.1581697052
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2006,2019403.139020389,2116891.467383205,1913644.947397161
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2007,2055300.0165352395,2157664.6807684214,1937525.976458248
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2008,2115376.46261046,2226628.554414645,1997871.7711979472
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2009,2188980.7130319905,2298635.1856256304,2061013.8137671372
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2010,2263004.9667546595,2380528.155194926,2127031.4960565767
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2011,2352328.5071356366,2466986.5242186184,2217063.710017103
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2012,2404519.0223662187,2539367.233417624,2269182.5507480567
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2013,2435301.6729063164,2559971.548518263,2290058.991417319
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2014,2466995.714794652,2598243.677408927,2319408.660644269
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2015,2561560.4289731714,2730393.2167633725,2404902.1874130834
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2016,2594485.025390826,2741428.6256698417,2419727.9799584625
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2017,2598846.4513959773,2762963.3329085866,2427516.858700125
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2018,2634250.87868124,2798112.124455979,2459515.762631079
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2019,2644822.3778692475,2812604.4039791683,2459915.123682417
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2020,2618113.674135631,2796584.8232793966,2420685.243239147
1,Deaths,1,Global,3,Both,17,60-64 years,294,All causes,169,All risk factors,1,Number,2021,2626156.845454008,2815754.872856053,2443601.5682535768
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1990,2374811.8756750985,2508753.9671459133,2214649.6770154806
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1991,2427549.026481,2574481.641781034,2269840.188915851
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1992,2492310.153812264,2632224.218710128,2336027.4127506623
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1993,2587896.375866618,2714751.4172303597,2431752.5948956907
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1994,2666462.2860114807,2801186.3191924067,2510314.636882584
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1995,2704778.93422572,2831027.979518178,2546312.488134848
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1996,2720413.6422251016,2855020.516632928,2564293.0100187794
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1997,2727723.531818629,2860483.1520687686,2576694.4511400526
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1998,2728318.2514761947,2863218.082382166,2574407.3229647567
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,1999,2710640.9604052133,2848961.0134564787,2563655.261449469
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2000,2717645.172041423,2841648.9105756963,2562634.9959029406
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2001,2730629.885850511,2862116.988366453,2575509.0257223058
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2002,2757087.674450017,2888965.7536574244,2612250.231598909
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2003,2782955.5963913007,2921915.868534301,2626604.556311009
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2004,2770500.5774676185,2903702.3602168253,2609104.5199490017
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2005,2770758.697246125,2907049.068206927,2606642.215463655
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2006,2700860.1932218666,2826847.717818285,2546849.923008392
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2007,2651342.147518091,2788198.72353564,2499576.856206008
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2008,2636644.365429177,2767625.759564498,2482414.7998385685
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2009,2620986.2682577474,2752657.4757095594,2471202.242068572
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2010,2628104.97533979,2767276.3511117278,2466121.55562056
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2011,2635078.586021874,2764225.8136348594,2469936.1994283977
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2012,2672267.05499518,2828846.565466993,2511564.5642509283
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2013,2692893.5421996205,2836395.895641109,2534094.4836528795
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2014,2767028.5285532507,2924886.672811003,2587469.3502987847
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2015,2874590.8310327497,3064452.3616105374,2701869.8954028217
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2016,3020141.6742074685,3190977.3438858897,2822363.5544167496
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2017,3111049.2678891905,3308495.236912681,2904553.366699728
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2018,3244931.8397029,3450554.4933721963,3028750.7690667054
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2019,3321285.792558346,3558656.2982700374,3070858.374271811
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2020,3390229.4568228046,3640597.974815343,3130769.5898349304
1,Deaths,1,Global,3,Both,18,65-69 years,294,All causes,169,All risk factors,1,Number,2021,3429270.326782827,3702886.327418711,3169992.6900577657
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1990,27452757.03759501,28726735.433518395,25923284.422529697
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1991,27734519.860358626,29125509.56098637,26328591.837045223
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1992,28089949.055098057,29469393.854748063,26600506.79998234
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1993,28626612.550240837,30013496.546759576,27162105.56296008
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1994,29037161.804422665,30413986.042840756,27615047.07800276
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1995,29420803.631539293,30725996.09961624,27893608.199737072
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1996,29399855.979487736,30809071.944672085,27921174.67824559
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1997,29415053.103051685,30867872.89386592,28032324.07793429
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1998,29628443.33057185,31059743.976841964,28105833.149072517
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,1999,29866755.50748317,31230000.30960797,28366933.87537021
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2000,30149569.547964174,31586552.909380835,28473281.878702957
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2001,30388766.80236523,31790419.902792078,28769575.12097076
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2002,30718320.699356616,32233593.75685149,29168647.634216867
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2003,31044268.016017456,32606816.94446952,29382739.379995875
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2004,31167390.65904082,32705526.41682715,29498876.71426795
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2005,31288921.71721252,32720694.003947552,29558378.075648397
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2006,30899265.572834,32437492.043151207,29116641.72423985
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2007,30951554.2665454,32455349.731014017,29178713.771215275
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2008,31233892.49025735,32801761.196933854,29467763.95252664
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2009,31319719.031792626,32870658.406280395,29617697.26935609
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2010,31673632.230494123,33421857.18261098,29860882.12622048
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2011,31835037.124087665,33477133.668007053,29927316.54862927
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2012,31792948.55298727,33608195.33895356,29884679.39547568
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2013,32051409.634697944,33740744.30674504,30087076.20543403
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2014,32315820.895641964,34112614.39322275,30217259.008763906
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2015,32559721.314019427,34564947.57572789,30582795.100971915
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2016,32870773.325416733,34790816.90951601,30573516.3420306
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2017,33079295.738866143,35205843.2908573,30858072.073435035
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2018,33407159.91810944,35593607.29288784,30987334.51051821
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2019,33787297.87221362,36039230.59708975,31074912.22375402
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2020,33791957.4914067,36171584.6420986,31253747.420256697
1,Deaths,1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2021,34086634.000466734,36698306.23999489,31302868.25934096
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1990,25051.29585228989,58325.92618961244,14203.875149321626
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1991,24983.31055202593,59226.41875558022,14115.718182705215
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1992,24796.438554409186,58048.72060641399,13960.726221254505
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1993,24521.85878361706,57194.71294769378,13881.876743334324
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1994,24006.98461398374,56726.73597629219,13679.368570547642
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1995,23447.899922459022,55656.04761107701,13099.319107135358
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1996,22862.56027455953,54356.47107112541,12630.446760148776
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1997,22394.745777886576,53297.42305955452,12371.911011712216
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1998,22120.630853627397,53065.47166082791,12332.999028066724
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,1999,21879.472761967765,52905.17329543154,12307.83993520992
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2000,21599.519774340843,51786.08838965028,12090.878171169015
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2001,21225.236644389886,51175.68628738538,11590.597815238963
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2002,20786.16602450182,49963.0736977912,11416.401296445069
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2003,20412.08720129111,49686.994813445504,11274.334306229946
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2004,20064.565067554773,49214.96061107719,10938.557154216676
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2005,19388.96405508162,46901.29348443716,10518.144169189229
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2006,18735.810066959923,45681.13639985306,10048.571445745729
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2007,18994.14982561476,45848.39384085898,10308.031953330135
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2008,19659.62962949456,47924.93895313599,10736.65433759409
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2009,20859.19134626867,50546.76348278983,11277.208516091843
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2010,21388.29206435461,51598.444030336526,11395.936682018051
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2011,21810.575984367784,51853.96965148873,11680.202669787775
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2012,22099.523671392624,52780.66556465328,11886.91423079669
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2013,22286.57991570967,52891.62325058381,12213.940639949124
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2014,21828.90775175387,53192.34055126616,11965.402391015696
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2015,22344.57961940213,53115.46691889877,11908.850651676865
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2016,22421.65461922252,53886.214193657936,11861.001021071645
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2017,21872.85778707757,53201.36204472468,11507.540832085968
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2018,21331.3865630227,52276.02978932594,11091.275800247236
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2019,20695.752064360997,52469.39627814447,10603.4188915547
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2020,19895.68255991456,49138.74457222877,9968.57251836915
1,Deaths,1,Global,3,Both,17,60-64 years,414,Stomach cancer,169,All risk factors,1,Number,2021,19429.20596981292,48404.85351989239,9957.828579031127
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1990,26759.07010764554,62257.42109373709,15294.110672764657
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1991,27083.524770262506,63222.9536319856,15461.259943560051
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1992,27419.55057970586,62723.283203833904,15411.244476512691
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1993,27790.315848110065,64740.12244105822,15914.836050311322
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1994,27945.50416780464,65174.30671799854,16193.66336150789
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1995,27834.845622013418,65211.64729646398,15903.858836633684
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1996,27499.09972222294,64135.16876334959,15557.366149532589
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1997,26986.79574689982,63607.40413677142,15538.361930272456
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1998,26547.253644741177,63109.03483465201,15133.223000125476
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,1999,26180.13830080845,63046.93468715301,14831.435519915678
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2000,26148.982287430248,62380.56093511278,14609.38605953001
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2001,26051.70430542713,62234.58491607594,14373.6702856909
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2002,25968.44093296185,61805.45313344,14484.01012354564
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2003,26260.52041023376,63527.312389953295,14638.747259179056
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2004,26178.24602837772,63558.25978426066,14417.396520797422
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2005,25280.687228919283,61425.5486277996,13848.887852430124
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2006,23656.80165372547,57815.60221565208,12927.618005894545
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2007,22771.030723300515,54810.86704946509,12420.762006085886
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2008,22610.400675879227,54962.97285414199,12516.70359373081
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2009,22639.40904128308,54349.05896883152,12268.090938775818
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2010,22696.684347545917,54608.3421093639,12087.606730181697
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2011,22694.220247286485,54043.63467301281,12346.512018421725
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2012,23175.10360703471,55065.75357961292,12495.51701780568
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2013,23275.41821813837,54503.098775714505,12729.5640175416
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2014,23923.40440853824,57764.614506446655,12998.296654509426
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2015,24409.08703013155,57446.06392735935,13545.113531574214
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2016,25349.43405783408,59947.03370101818,13403.393928323032
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2017,25452.11640764892,61938.22976153535,13789.575762703937
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2018,26133.757734946077,63338.14645912726,13911.923082174104
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2019,26316.253167204963,64589.82666437992,13590.742780116923
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2020,27151.11269017422,64823.073374711246,14068.933030107171
1,Deaths,1,Global,3,Both,18,65-69 years,414,Stomach cancer,169,All risk factors,1,Number,2021,27334.046594372023,65145.70956773685,14443.900510034831
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1990,168716.1570224081,406141.21229431336,93164.39135890636
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1991,168706.78485074866,418378.4651600577,92417.34081360152
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1992,168891.2756833045,409405.0654118834,91318.59130186564
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1993,169016.54038991916,409883.60306146415,93254.647274351
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1994,168520.034351567,414700.8610177421,93643.43196058858
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1995,167989.73282938052,413696.1379276084,92385.23409168005
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1996,166383.04161028937,411239.9967532961,90529.0899942152
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1997,164783.75839187563,407296.7411253185,89980.09109853569
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1998,164663.64825466726,405503.4333058915,90842.70653295596
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,1999,165476.0246308827,411793.1596754186,90515.7136064206
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2000,167000.98852153803,413286.4383486918,90689.8397681582
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2001,168381.191421999,420163.52150571626,89054.38359838014
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2002,169609.05227392958,421754.2804585757,91025.52306652852
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2003,171953.2987557557,428869.9609000248,92490.83091889293
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2004,174066.5180894183,440095.3134088778,90788.08776050786
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2005,172523.9218009255,431909.9916183496,90882.74528556966
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2006,167081.13919510797,421741.27821398375,88646.9298668289
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2007,165518.69515482278,417181.0911776901,86866.16856280778
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2008,166499.70178227316,420220.3698450795,88149.75196394205
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2009,167502.4924038872,423505.94922806806,87937.09154084873
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2010,168634.00120913924,426224.8266411892,87314.75063441192
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,169,All risk factors,1,Number,2011,167855.73866927667,419455.4106201106,87824.72362213694
